True_Label,Predicted_Label,Inference_Time_ms
0,0,0.018800143152475357
1,0,0.009200070053339005
0,0,0.0057998113334178925
0,0,0.004600267857313156
0,0,0.00490015372633934
0,0,0.00380026176571846
2,0,0.00819982960820198
1,0,0.004100147634744644
1,0,0.003500375896692276
2,0,0.0033997930586338043
0,0,0.003300141543149948
0,0,0.0047995708882808685
0,0,0.0032996758818626404
3,0,0.018300022929906845
2,0,0.006200280040502548
0,0,0.00400003045797348
0,0,0.0038999132812023163
1,0,0.003600027412176132
1,0,0.003200024366378784
0,0,0.003400258719921112
2,0,0.0033997930586338043
0,0,0.003000255674123764
3,0,0.0032996758818626404
0,0,0.003000255674123764
1,0,0.003400258719921112
1,0,0.003300141543149948
1,0,0.005200039595365524
0,0,0.004400033503770828
2,0,0.004099681973457336
0,0,0.0034999102354049683
0,0,0.0033997930586338043
0,0,0.0038999132812023163
0,0,0.00400003045797348
0,0,0.004100147634744644
1,0,0.003700144588947296
0,0,0.003900378942489624
0,0,0.0034999102354049683
2,0,0.003600027412176132
0,0,0.003400258719921112
0,0,0.003600027412176132
2,0,0.003200024366378784
1,0,0.0033997930586338043
0,0,0.0033997930586338043
2,0,0.0029997900128364563
0,0,0.0029997900128364563
0,0,0.00380026176571846
1,0,0.0037997961044311523
0,0,0.0034999102354049683
2,0,0.004200264811515808
1,0,0.008299946784973145
0,0,0.004699919372797012
0,0,0.004299916326999664
0,0,0.004100147634744644
0,0,0.003400258719921112
0,0,0.006299931555986404
0,0,0.004299916326999664
0,0,0.004500150680541992
3,0,0.0052996911108493805
0,0,0.004100147634744644
3,0,0.0033997930586338043
0,0,0.003200024366378784
0,0,0.003500375896692276
0,0,0.003200024366378784
0,0,0.0034999102354049683
0,0,0.003900378942489624
3,0,0.004200264811515808
0,0,0.003700144588947296
0,0,0.0037997961044311523
2,0,0.00400003045797348
0,0,0.0057998113334178925
0,0,0.003600027412176132
2,0,0.0029001384973526
2,0,0.003300141543149948
0,0,0.0029997900128364563
1,0,0.0029001384973526
0,0,0.002800021320581436
0,0,0.0029001384973526
0,0,0.003300141543149948
1,0,0.0028996728360652924
1,0,0.003400258719921112
0,0,0.0030999071896076202
0,0,0.0028996728360652924
2,0,0.003000255674123764
1,0,0.0028996728360652924
1,0,0.003100372850894928
1,0,0.003000255674123764
1,0,0.0030999071896076202
0,0,0.0030999071896076202
0,0,0.0030999071896076202
1,0,0.0028996728360652924
0,0,0.0029997900128364563
1,0,0.0031995587050914764
2,0,0.002800021320581436
0,0,0.0030999071896076202
0,0,0.0029997900128364563
0,0,0.0029997900128364563
1,0,0.0030999071896076202
2,0,0.003100372850894928
1,0,0.0029997900128364563
0,0,0.0029001384973526
1,0,0.0029997900128364563
0,0,0.003400258719921112
0,0,0.0030999071896076202
0,0,0.003000255674123764
2,0,0.0029997900128364563
0,0,0.003200024366378784
0,0,0.0030999071896076202
0,0,0.00380026176571846
1,0,0.003200024366378784
1,0,0.003600027412176132
1,0,0.003200024366378784
2,0,0.003300141543149948
0,0,0.0030999071896076202
0,0,0.0034999102354049683
0,0,0.0029001384973526
2,0,0.003200024366378784
0,0,0.003400258719921112
0,0,0.003700144588947296
0,0,0.0037997961044311523
1,0,0.003700144588947296
0,0,0.00490015372633934
1,0,0.0032996758818626404
0,0,0.0030999071896076202
0,0,0.0029001384973526
0,0,0.003500375896692276
2,0,0.0030999071896076202
2,0,0.0033997930586338043
0,0,0.003200024366378784
0,0,0.0030999071896076202
0,0,0.003000255674123764
0,0,0.0030999071896076202
0,0,0.003200024366378784
0,0,0.0030999071896076202
0,0,0.003100372850894928
3,0,0.0030999071896076202
3,0,0.003300141543149948
0,0,0.003000255674123764
0,0,0.0033997930586338043
0,0,0.003300141543149948
2,0,0.0029997900128364563
1,0,0.003000255674123764
0,0,0.0030999071896076202
0,0,0.006299931555986404
0,0,0.004299916326999664
0,0,0.0034999102354049683
0,0,0.003600027412176132
2,0,0.0030999071896076202
0,0,0.003400258719921112
0,0,0.0029001384973526
2,0,0.003300141543149948
