True_Label,Predicted_Label,Inference_Time_ms
2,2,0.5938000003880006
1,1,0.23499999997511622
1,1,0.44079999997848063
2,2,0.43099999993501115
1,1,0.34479999976611
1,1,0.44430000025386107
2,2,0.41379999993296224
1,1,0.21729999980379944
1,1,0.20450000010896474
1,1,0.26220000017929124
3,3,0.38889999996172264
1,1,0.4162000000178523
0,0,0.37889999975959654
2,1,0.6008000000292668
2,2,0.3855999998449988
0,0,0.5758000002060726
0,0,0.3723999998328509
2,2,0.38949999998294516
2,2,0.37989999964338494
1,1,0.3693999997267383
2,2,0.4090000002179295
3,3,0.370699999621138
2,2,0.4121000001759967
1,1,0.2009999998335843
1,1,0.3679000001284294
2,2,0.4160999997111503
1,1,0.20200000017212005
0,0,0.37639999982275185
0,0,0.23049999981594738
1,1,0.20970000014131074
1,1,0.20049999966431642
1,1,0.392699999792967
2,2,0.3654000001915847
1,1,0.3793000000769098
1,1,0.3734999995685939
1,1,0.3668999997898936
2,2,0.39920000017446
2,2,0.36749999981111614
1,1,0.7493999996768252
1,1,0.31780000017533894
1,1,0.3079000002799148
0,0,0.38810000023659086
2,2,0.860499999816966
0,0,0.37400000019260915
1,1,0.2518999999665539
0,0,0.4731999997602543
1,1,0.2970999998979096
1,1,0.5538000000342436
1,1,0.25240000013582176
2,2,0.7254000001921668
2,2,0.4011000000900822
1,1,0.3783000001931214
1,1,0.4048999999213265
0,0,0.39409999999406864
1,1,0.22470000021712622
1,1,0.37539999993896345
0,0,0.21360000027925707
1,1,0.20529999983409652
2,2,0.3893000002790359
1,1,0.37429999974847306
2,2,0.40089999993142555
1,1,0.20220000033077667
1,1,0.37420000035126577
2,2,0.38929999982428853
0,0,0.20300000005590846
2,2,0.4057999999531603
2,2,0.37300000030882074
2,2,0.37190000011833035
0,0,0.3855999998449988
0,0,0.20330000006651971
1,1,0.42090000033567776
2,2,0.37179999981162837
2,2,0.735999999960768
3,3,0.46689999999216525
1,1,0.4939999998896383
2,2,0.45709999994869577
1,1,0.5073000002084882
1,1,0.26220000017929124
2,1,0.7031999998616811
1,1,0.6102000002101704
2,2,0.5615000000034343
0,0,0.28649999967456097
1,1,0.5885000000489526
0,1,0.7110999999895284
3,3,0.46710000015082187
1,1,0.2509999999347201
1,2,0.4754999999931897
1,1,0.5091000002721557
2,2,0.7049999999253487
2,2,0.4813000000467582
1,1,0.47929999982443405
1,1,0.46590000010837684
2,2,0.47079999967536423
2,2,0.46149999980116263
2,2,0.4733999999189109
1,1,0.478200000088691
2,2,0.4865000000791042
1,1,0.2702000001590932
2,2,0.48219999962384463
2,2,0.4631000001609209
1,1,0.27070000032836106
1,1,0.45399999999062857
2,2,0.7586000001538196
2,2,0.5805000000691507
1,1,0.3334999996695842
0,0,0.6476000003203808
1,1,0.5659000003106485
0,0,0.5423000002338085
1,1,0.492499999836582
3,3,0.4610000000866421
1,1,0.4843000001528708
1,1,0.4733000000669563
2,2,0.5049999999755528
1,1,0.24799999982860754
2,2,0.4925999996885366
1,1,0.2571999998508545
2,2,0.4708999999820662
1,1,0.48809999998411513
2,2,0.45860000000175205
2,2,0.4654999997910636
1,1,0.5038000003878551
1,1,0.45240000008561765
1,1,0.5011000002923538
2,2,0.46340000017153216
1,1,0.49560000024939654
2,2,0.4515999999057385
1,1,0.5032000003666326
1,1,0.25700000014694524
0,0,0.4793000002791814
2,2,0.6843999999546213
2,2,0.48990000004778267
2,2,0.4908999999315711
1,1,0.4321999999774562
2,1,0.3741000000445638
2,2,0.40220000028057257
2,2,0.44620000016948325
2,2,0.3988999997091014
1,1,0.45339999996940605
1,1,0.48480000032213866
0,0,0.3766999998333631
1,1,0.39719999995213584
2,2,0.38580000000365544
0,0,0.232000000323751
1,1,0.2393999998275831
1,1,0.5837999997311272
1,1,0.4616000001078646
1,1,0.4783999997926003
2,2,0.5737999999837484
2,2,0.4856999998992251
2,2,0.46629999997094274
1,1,0.49839999974210514
1,1,0.4612000002452987
1,0,0.6526000001940702
1,1,0.21960000003673485
1,1,0.22809999973105732
2,2,0.3838999996332859
0,0,0.2028000003519992
0,0,0.4054000000905944
1,1,0.20229999972798396
0,0,0.20080000012967503
0,0,0.22360000002663583
1,1,0.3841000002466899
1,1,0.20110000014028628
1,1,0.40089999993142555
2,2,0.3765999999814085
2,2,0.3951999997298117
0,0,0.3785999997489853
1,1,0.2002000001084525
1,1,0.20100000028833165
3,3,0.5206999999245454
0,0,0.37440000005517504
1,1,0.29429999995045364
1,1,0.5093999998280196
1,2,0.41369999962626025
0,0,0.3805000001193548
1,1,0.22089999993113452
0,0,0.204800000119576
2,2,0.3805000001193548
2,2,0.4094000000804954
0,0,0.20200000017212005
0,0,0.3666000002340297
0,0,0.2220000001216249
1,1,0.20169999970676145
2,2,0.36909999971612706
1,1,0.257900000178779
2,2,0.4801999998562678
1,1,0.4493999999795051
2,2,0.44430000025386107
1,1,0.49549999994269456
3,3,0.46380000003409805
2,2,0.40499999977328116
2,2,0.5588000003626803
1,1,0.39830000014262623
2,2,0.3745999997590843
3,3,0.3676000001178181
2,2,0.5815999998048937
1,1,0.39910000032250537
2,3,0.5382000003919529
2,2,0.4025000002911838
1,1,0.37560000009762007
1,1,0.3865999997287872
2,2,0.4380000000310247
1,1,0.371999999970285
2,2,0.41069999997489504
1,1,0.37489999976969557
1,1,0.5524000002878893
1,1,0.22209999997357954
1,1,0.27460000001156004
2,2,0.41499999997540726
1,1,0.20639999956983957
1,1,0.23289999990083743
1,1,0.5849999997735722
3,3,0.3885999999511114
1,1,0.3972999998040905
2,2,0.3781999998864194
2,2,0.39319999996223487
1,1,0.37340000017138664
2,2,0.4377000000204134
1,1,0.42739999980767607
0,0,0.461399999949208
1,1,0.4589000000123633
1,1,0.30700000024808105
1,1,0.5970000001980225
2,3,0.8242999997492007
2,2,0.5387999999584281
1,1,0.5375000000640284
0,0,0.38560000029974617
1,1,0.39580000020578154
1,1,0.37870000005568727
0,0,0.20949999998265412
1,1,0.4054000000905944
2,2,0.3787999999076419
1,1,0.20319999975981773
1,1,0.210000000151922
1,1,0.3697000001920969
1,1,0.3921999996236991
0,0,0.3866000001835346
1,1,0.37429999974847306
1,1,0.20670000003519817
2,2,0.4598000000441971
2,2,0.41439999995418475
1,1,0.21379999998316634
0,0,0.5237999998826126
2,2,0.5226000002949149
2,2,0.46849999989717617
0,0,0.2816999999595282
2,2,0.45279999994818354
1,1,0.6157999996503349
1,1,0.33999999959632987
1,1,0.46220000012908713
2,2,0.5006000001230859
2,3,0.4559999997582054
2,3,0.45090000003256137
1,1,0.37789999987580813
2,2,0.3934999999728461
1,1,0.37350000002334127
2,2,0.40149999995264807
1,1,0.2860999998119951
1,1,0.3144000002066605
1,1,0.5863999999746738
2,2,0.5086999999548425
0,0,0.48250000008920324
0,0,0.5158999997547653
1,1,0.22159999980431166
1,1,0.21070000002509914
2,2,0.4150999998273619
1,1,0.44069999967177864
0,0,0.4947000002175628
2,2,0.3778000000238535
1,1,0.4231000002619112
1,1,0.20450000010896474
1,1,0.37799999972776277
1,1,0.3918000002158806
2,2,0.3762999999707972
2,2,0.3944000000046799
2,2,0.3707000000758853
2,2,0.4986999997527164
2,2,0.4231999996591185
1,1,0.24149999990186188
2,2,0.46929999962230795
1,1,0.40830000034475233
1,1,0.2199000000473461
3,3,0.4025999996883911
2,2,0.4623999998329964
0,0,0.41639999972176156
1,1,0.48289999995176913
2,2,0.40820000003805035
2,2,0.4063999999743828
0,0,0.23330000021815067
1,1,0.20530000028884388
1,1,0.3932000004169822
0,0,0.2272000001539709
2,2,0.37489999976969557
0,0,0.5888999999115185
2,2,0.3842000000986445
1,1,0.7003000000622706
2,2,0.5415000000539294
1,1,0.25359999972351943
1,1,0.4957000001013512
3,3,0.5295000000842265
2,2,0.41720000035638805
1,1,0.23409999994328246
1,1,0.3795999996327737
0,0,0.43199999981879955
1,1,0.6183999998938816
2,2,0.47210000002451125
1,1,0.40880000005927286
2,2,0.41710000004968606
1,1,0.20489999997153063
0,0,0.20060000042576576
2,2,0.477000000046246
1,1,0.4013000002487388
0,0,0.4029000001537497
1,0,0.3776999997171515
3,3,0.40919999992183875
3,3,0.6037000002834247
1,1,0.21749999996245606
1,1,0.22869999975227984
3,3,0.37320000001273
0,0,0.38409999979194254
0,0,0.237200000356097
1,1,0.21080000033180113
2,2,0.40069999977276893
0,0,0.23699999974269303
1,1,0.20259999973859522
1,1,0.20649999987654155
1,1,0.42500000017753337
2,2,0.3816000003098452
3,3,0.4091000000698841
0,0,0.20549999999275315
1,1,0.45200000022305176
3,3,0.4687999999077874
1,1,0.4725999997390318
2,2,0.4954000000907399
