True_Label,Predicted_Label,Inference_Time_ms
2,2,0.5597599971224554
1,1,0.6561799993505701
1,1,0.5305400016368367
2,2,0.48435999924549833
1,1,0.48712000134401023
1,1,0.4922799998894334
2,2,0.483219999296125
1,1,0.5030199972679839
1,1,0.8113399991998449
1,1,0.5458799991174601
3,3,0.556559998949524
1,1,0.5200400002649985
0,0,0.5152000012458302
2,1,0.7418799970764667
2,2,0.532779999775812
0,0,1.054380003188271
0,0,0.5291999972541817
2,2,0.5336000001989305
2,2,0.7814400014467537
1,1,0.9594599992851727
2,2,0.5975400024908595
3,3,0.8184800011804327
2,2,0.6575799998245202
1,1,0.5820600010338239
1,1,1.007279999612365
2,2,0.5764199973782524
1,1,1.7346999986330047
0,0,0.8692800009157509
0,0,0.2784600015729666
1,1,0.4840399997192435
1,1,0.4658600009861402
1,1,0.4623800006811507
2,2,0.4740799966384657
1,1,0.5048799997894093
1,1,0.4779199982294813
1,1,0.4924399981973693
2,2,0.5574999988311902
2,2,0.5170999997062609
1,1,0.6205600016983226
1,1,0.5842999991727993
1,1,0.6295399973168969
0,0,0.6079599988879636
2,2,0.5682800008798949
0,0,0.23809999984223396
1,1,0.48218000010820106
0,0,0.5022399986046366
1,1,0.5252199989627115
1,1,0.46411999937845394
1,1,0.5119999972521327
2,2,0.47983999975258484
2,2,0.5219799990300089
1,1,0.5345200013834983
1,1,0.6225600023753941
0,0,0.5362800002330914
1,1,0.5011399989598431
1,1,0.5743600006098859
0,0,0.28671999752987176
1,1,0.5422999995062128
2,2,0.4988799992133863
1,1,0.4712600013590418
2,2,0.5062399999587797
1,1,0.5034000001614913
1,1,0.5901600015931763
2,2,0.5727600015234202
0,0,0.5010199995012954
2,2,0.5665800010319799
2,2,0.9263600019039586
2,2,0.5466799993882887
0,0,0.7561800011899322
0,0,0.3264000013587065
1,1,0.5592600020463578
2,2,0.5877000003238209
2,2,0.9386000019731
3,3,0.6198400005814619
1,1,0.8405400003539398
2,2,0.7223199994768947
1,1,0.513219999265857
1,1,0.47485999821219593
2,1,0.7021199999144301
1,1,0.5054600012954324
2,2,0.5168999967281707
0,0,0.24886000028345734
1,1,0.6197399969096296
0,0,0.8914800026104786
3,3,0.4783199998200871
1,1,0.4484999997657724
1,2,0.7916200018371455
1,1,0.7119999980204739
2,2,0.7224799992400222
2,2,1.050239997857716
1,1,0.6691199974738993
1,1,0.5219000013312325
2,2,0.6384999986039475
2,2,0.54872000036994
2,2,0.5017399991629645
1,1,0.7326400009333156
2,2,0.47688000049674883
1,1,0.7792199976393022
2,2,0.5167800016351976
2,2,0.5105799995362759
1,1,0.49371999775758013
1,1,0.48049999750219285
2,2,0.5239399994025007
2,2,0.4742800010717474
1,1,0.46058000007178634
0,0,0.4779200011398643
1,1,0.5239600024651736
0,0,0.5233999982010573
1,1,0.5046400052378885
3,3,0.565679999999702
1,1,0.5444199981866404
1,1,0.4669200017815456
2,2,0.5612799999653362
1,1,0.8060200008912943
2,2,0.5074200002127327
1,1,0.8500799987814389
2,2,0.7164599999669008
1,1,0.5413599996245466
2,2,0.7485400012228638
2,2,0.6993799994233996
1,1,0.9150800018687733
1,1,0.6356600017170422
1,1,0.5487000002176501
2,2,0.5093799976748414
1,1,0.5560999998124316
2,2,0.48772000009194016
1,1,0.6182599987369031
1,1,0.48826000129338354
0,0,0.5324399986420758
2,2,0.708059998578392
2,2,0.49485999916214496
2,2,0.6287600001087412
1,1,0.5336999980499968
2,1,0.8293400009279139
2,2,0.48824000114109367
2,2,0.488559999212157
2,2,0.4916999998386018
1,1,0.5366200013668276
1,1,0.5321400021784939
0,0,0.7139799985452555
1,1,0.5651800005580299
2,2,0.5343800003174692
0,0,0.8716599986655638
1,1,0.5907200000365265
1,1,0.6582400004845113
1,1,0.6177199989906512
1,2,0.8717400007299148
2,2,0.5508400005055591
2,2,0.5140800014487468
2,2,0.5798799989861436
1,1,0.5199399995035492
1,1,0.5803999985801056
1,1,1.210379997792188
1,1,0.5156000013812445
1,1,0.5461600012495182
2,2,0.5617800023173913
0,0,0.2837000007275492
0,0,0.5143399990629405
1,1,0.5128399992827326
0,0,0.24881999852368608
0,0,0.25359999999636784
1,1,0.47906000108923763
1,1,0.4744400008348748
1,1,0.46338000101968646
2,2,0.4764000012073666
2,2,0.466779999260325
0,0,0.48553999949945137
1,1,0.4692400005296804
1,1,0.7625599988386966
3,3,0.6937600002856925
0,0,0.7869000008213334
1,1,0.5266799984383397
1,1,0.7354799992754124
1,2,0.785239998367615
0,0,0.48919999826466665
1,1,0.6421599988243543
0,0,0.2570000011473894
2,2,0.7737200008705258
2,2,0.587299998733215
0,0,0.24342000106116757
0,0,0.4908999995677732
0,0,0.2645400003530085
1,1,0.5435800005216151
2,2,0.4904199988231994
1,1,0.4875800004811026
2,2,0.49387999897589907
1,1,0.4625400004442781
2,2,0.5038000002969056
1,1,0.4815800013602711
3,3,0.7158000007621013
2,2,0.6122600010712631
2,2,0.7835199998226017
1,1,0.4874800011748448
2,2,0.538339997001458
3,3,0.5281199992168695
2,2,0.5137000014656223
1,1,0.6638800012296997
2,3,0.7707800017669797
2,2,0.68427999940468
1,1,0.7150000004912727
1,1,0.5431399986264296
2,2,0.5794400000013411
1,1,0.6196199989062734
2,2,0.6712199989124201
1,1,0.9383000011439435
1,1,0.6019599997671321
1,1,0.5912999986321665
1,1,0.5860999983269721
2,2,0.5490399984410033
1,1,0.5972400002065115
1,1,0.5829600006109104
1,1,0.893559999531135
3,3,0.6130400011898018
1,1,0.7405200012726709
2,2,0.5243799998424947
2,2,0.7332199966185726
1,1,0.9787600007257424
2,2,0.7182999994256534
1,1,0.5164399990462698
0,0,0.5008399981306866
1,1,0.7456599996658042
1,1,0.4833999992115423
1,1,0.5290000015520491
2,2,0.7641000003786758
2,2,0.5420400004368275
1,1,0.5470400006743148
0,0,0.4662000006646849
1,1,0.6556600012117997
1,1,0.5483000000822358
0,0,0.26535999786574394
1,1,0.6588400021428242
2,2,0.6694800002151169
1,1,0.5644800010486506
1,1,0.6025000009685755
1,1,0.5296600022120401
1,1,0.5241400009253994
0,0,0.803400001314003
1,1,0.5622999990009703
1,1,0.5582800004049204
2,2,0.9499600026174448
2,2,0.4971799993654713
1,1,0.681759997678455
0,0,0.49601999926380813
2,2,0.4755799993290566
2,2,0.5907599988859147
0,0,0.5909599989536218
2,2,0.6241200011572801
1,1,0.6035800004610792
1,1,0.5127599986735731
1,1,0.5834400013554841
2,2,0.5733400001190603
2,3,0.8571600017603487
2,3,0.747020001290366
1,1,0.5002199992304668
2,2,0.5236400029389188
1,1,0.4981999984011054
2,2,0.6234400003449991
1,1,0.7516599987866357
1,1,0.5898599993088283
1,1,0.5669599995599128
2,2,0.600500000291504
0,0,0.6346999987727031
0,0,0.6512599997222424
1,1,0.5443399990326725
1,1,0.5104799987748265
2,2,0.5870000022696331
1,1,0.8288799988804385
0,0,0.8659000013722107
2,2,0.6170600026962347
1,1,0.546780000149738
1,1,0.5097800021758303
1,1,0.48195999988820404
1,1,0.44098000071244314
2,2,0.4663200001232326
2,2,0.6513400003314018
2,2,0.59299999702489
2,2,0.4800999988219701
2,2,0.8910800010198727
1,1,0.5258599994704127
2,2,0.5373399995733052
1,1,0.5153199992491864
1,1,0.48694000142859295
